Timestamp,Event Type,Assigned Spot
2025-08-19 09:52:02,EXIT,3:23
2025-08-19 09:52:03,ARRIVAL,2:3
2025-08-19 09:52:04,ARRIVAL,3:8
2025-08-19 09:52:05,ARRIVAL,2:9
2025-08-19 09:52:06,ARRIVAL,2:26
2025-08-19 09:52:07,ARRIVAL,2:27
2025-08-19 09:52:08,EXIT,3:24
2025-08-19 09:52:09,ARRIVAL,3:20
2025-08-19 09:52:10,ARRIVAL,3:37
2025-08-19 09:52:11,ARRIVAL,1:30
2025-08-19 09:52:12,ARRIVAL,3:11
2025-08-19 09:52:13,ARRIVAL,3:33
2025-08-19 09:52:14,ARRIVAL,3:7
2025-08-19 09:52:15,ARRIVAL,3:35
2025-08-19 09:52:16,ARRIVAL,1:13
2025-08-19 09:52:17,EXIT,2:38
2025-08-19 09:52:18,ARRIVAL,2:29
2025-08-19 09:52:19,ARRIVAL,1:2
2025-08-19 09:52:20,ARRIVAL,1:3
2025-08-19 09:52:21,ARRIVAL,1:39
2025-08-19 09:52:22,ARRIVAL,1:48
2025-08-19 09:52:23,ARRIVAL,2:2
2025-08-19 09:52:24,ARRIVAL,3:24
2025-08-19 09:52:25,EXIT,1:2
2025-08-19 09:52:26,ARRIVAL,1:34
2025-08-19 09:52:27,ARRIVAL,2:18
2025-08-19 09:52:28,ARRIVAL,1:40
2025-08-19 09:52:29,ARRIVAL,1:33
2025-08-19 09:52:30,ARRIVAL,1:15
2025-08-19 09:52:31,ARRIVAL,1:20
2025-08-19 09:52:32,ARRIVAL,3:16
2025-08-19 09:52:33,ARRIVAL,1:1
2025-08-19 09:52:34,EXIT,1:35
2025-08-19 09:52:35,ARRIVAL,1:35
2025-08-19 09:52:36,ARRIVAL,2:10
2025-08-19 09:52:37,ARRIVAL,2:14
2025-08-19 09:52:38,ARRIVAL,2:38
2025-08-19 09:52:39,ARRIVAL,2:8
2025-08-19 09:52:40,ARRIVAL,2:7
2025-08-19 09:52:41,ARRIVAL,1:41
2025-08-19 09:52:42,ARRIVAL,1:21
2025-08-19 09:52:43,EXIT,1:21
2025-08-19 09:52:44,ARRIVAL,1:18
2025-08-19 09:52:45,ARRIVAL,1:14
2025-08-19 09:52:46,ARRIVAL,1:21
2025-08-19 09:52:47,ARRIVAL,1:23
2025-08-19 09:52:48,ARRIVAL,3:15
2025-08-19 09:52:49,ARRIVAL,3:34
2025-08-19 09:52:50,ARRIVAL,2:46
2025-08-19 09:52:51,ARRIVAL,3:27
2025-08-19 09:52:52,ARRIVAL,2:16
2025-08-19 09:52:53,EXIT,1:33
2025-08-19 09:52:54,ARRIVAL,3:41
2025-08-19 09:52:55,EXIT,1:46
2025-08-19 09:52:56,ARRIVAL,1:2
2025-08-19 09:52:57,EXIT,2:34
2025-08-19 09:52:58,ARRIVAL,1:33
2025-08-19 09:52:59,ARRIVAL,2:11
2025-08-19 09:53:00,ARRIVAL,2:31
2025-08-19 09:53:01,ARRIVAL,2:17
2025-08-19 09:53:02,ARRIVAL,2:34
2025-08-19 09:53:03,ARRIVAL,2:33
2025-08-19 09:53:04,ARRIVAL,3:13
2025-08-19 09:53:05,ARRIVAL,3:23
2025-08-19 09:53:06,ARRIVAL,3:29
2025-08-19 09:53:07,ARRIVAL,3:26
2025-08-19 09:53:08,ARRIVAL,1:22
2025-08-19 09:53:09,ARRIVAL,3:39
2025-08-19 09:53:10,ARRIVAL,3:30
2025-08-19 09:53:11,ARRIVAL,3:49
2025-08-19 09:53:12,EXIT,3:1
2025-08-19 09:53:13,EXIT,2:4
2025-08-19 09:53:14,EXIT,2:38
2025-08-19 09:53:15,EXIT,1:12
2025-08-19 09:53:16,ARRIVAL,2:37
2025-08-19 09:53:17,EXIT,3:32
2025-08-19 09:53:19,ARRIVAL,3:48
2025-08-19 09:53:19,ARRIVAL,3:1
2025-08-19 09:53:20,EXIT,1:7
2025-08-19 09:53:21,ARRIVAL,1:4
2025-08-19 09:53:22,ARRIVAL,3:44
2025-08-19 09:53:23,ARRIVAL,3:32
2025-08-19 09:53:24,ARRIVAL,1:8
2025-08-19 09:53:25,ARRIVAL,1:7
2025-08-19 09:53:26,ARRIVAL,1:46
2025-08-19 09:53:27,EXIT,2:50
2025-08-19 09:53:28,EXIT,1:3
2025-08-19 09:53:29,ARRIVAL,2:5
2025-08-19 09:53:30,ARRIVAL,1:3
2025-08-19 09:53:31,ARRIVAL,1:12
2025-08-19 09:53:32,ARRIVAL,2:4
2025-08-19 09:53:33,EXIT,3:32
2025-08-19 09:53:34,ARRIVAL,3:32
2025-08-19 09:53:35,ARRIVAL,1:26
2025-08-19 09:53:36,ARRIVAL,2:38
2025-08-19 09:53:38,EXIT,2:29
2025-08-19 09:53:38,ARRIVAL,2:29
2025-08-19 09:53:39,ARRIVAL,2:32
2025-08-19 09:53:40,EXIT,3:10
2025-08-19 09:53:41,EXIT,1:7
2025-08-19 09:53:42,EXIT,3:38
2025-08-19 09:53:43,ARRIVAL,1:7
2025-08-19 09:53:46,ARRIVAL,3:38
2025-08-19 09:53:46,EXIT,2:12
2025-08-19 09:53:46,ARRIVAL,3:10
2025-08-19 09:53:49,ARRIVAL,2:6
2025-08-19 09:53:49,ARRIVAL,2:50
2025-08-19 09:53:50,EXIT,3:22
2025-08-19 09:53:51,EXIT,1:18
2025-08-19 09:53:51,ARRIVAL,1:18
2025-08-19 09:53:52,ARRIVAL,3:22
2025-08-19 09:53:53,ARRIVAL,2:12
2025-08-19 09:53:55,EXIT,2:5
2025-08-19 09:53:56,EXIT,1:16
2025-08-19 09:53:57,EXIT,3:18
2025-08-19 09:53:58,ARRIVAL,3:18
2025-08-19 09:53:59,ARRIVAL,1:16
2025-08-19 09:54:00,ARRIVAL,2:5
2025-08-19 09:54:01,EXIT,1:48
2025-08-19 09:54:02,EXIT,1:22
2025-08-19 09:54:03,ARRIVAL,1:48
2025-08-19 09:54:04,EXIT,3:29
2025-08-19 09:54:06,ARRIVAL,3:29
2025-08-19 09:54:06,ARRIVAL,1:22
2025-08-19 09:54:08,EXIT,3:38
2025-08-19 09:54:09,EXIT,3:18
2025-08-19 09:54:10,EXIT,2:17
2025-08-19 09:54:11,EXIT,2:10
2025-08-19 09:54:12,ARRIVAL,3:18
2025-08-19 09:54:13,ARRIVAL,3:38
2025-08-19 09:54:14,EXIT,2:27
2025-08-19 09:54:15,EXIT,3:5
2025-08-19 09:54:16,ARRIVAL,3:5
2025-08-19 09:54:17,EXIT,2:22
2025-08-19 09:54:18,ARRIVAL,2:22
2025-08-19 09:54:19,EXIT,1:8
2025-08-19 09:54:20,EXIT,1:29
2025-08-19 09:54:21,EXIT,1:45
2025-08-19 09:54:22,ARRIVAL,2:10
2025-08-19 09:54:24,ARRIVAL,1:8
2025-08-19 09:54:25,EXIT,1:32
2025-08-19 09:54:25,EXIT,1:10
2025-08-19 09:54:26,ARRIVAL,1:32
2025-08-19 09:54:27,EXIT,3:38
2025-08-19 09:54:28,EXIT,1:46
2025-08-19 09:54:29,EXIT,2:46
2025-08-19 09:54:30,ARRIVAL,3:38
2025-08-19 09:54:31,EXIT,1:50
2025-08-19 09:54:33,EXIT,3:8
2025-08-19 09:54:33,ARRIVAL,1:45
2025-08-19 09:54:34,ARRIVAL,3:8
2025-08-19 09:54:35,EXIT,3:26
2025-08-19 09:54:36,ARRIVAL,3:26
2025-08-19 09:54:37,EXIT,2:26
2025-08-19 09:54:38,ARRIVAL,1:50
2025-08-19 09:54:39,EXIT,3:24
2025-08-19 09:54:40,ARRIVAL,1:46
2025-08-19 09:54:41,EXIT,1:24
2025-08-19 09:54:42,EXIT,3:42
2025-08-19 09:54:43,ARRIVAL,3:24
2025-08-19 09:54:45,EXIT,2:5
2025-08-19 09:54:45,EXIT,2:50
2025-08-19 09:54:46,EXIT,3:7
2025-08-19 09:54:47,EXIT,3:21
2025-08-19 09:54:48,EXIT,2:40
2025-08-19 09:54:49,ARRIVAL,2:17
2025-08-19 09:54:50,EXIT,2:24
2025-08-19 09:54:51,ARRIVAL,1:24
2025-08-19 09:54:52,EXIT,3:44
2025-08-19 09:54:53,EXIT,2:36
2025-08-19 09:54:54,EXIT,3:36
2025-08-19 09:54:55,EXIT,3:50
2025-08-19 09:54:56,ARRIVAL,2:40
2025-08-19 09:54:58,EXIT,3:43
2025-08-19 09:54:58,ARRIVAL,2:27
2025-08-19 09:54:59,ARRIVAL,2:5
2025-08-19 09:55:00,ARRIVAL,1:29
2025-08-19 09:55:01,ARRIVAL,1:10
2025-08-19 09:55:02,EXIT,1:45
2025-08-19 09:55:03,EXIT,1:48
2025-08-19 09:55:05,EXIT,1:13
2025-08-19 09:55:05,EXIT,1:15
2025-08-19 09:55:06,ARRIVAL,3:44
2025-08-19 09:55:07,EXIT,1:20
2025-08-19 09:55:08,EXIT,1:22
2025-08-19 09:55:09,ARRIVAL,3:21
2025-08-19 09:55:10,EXIT,1:28
2025-08-19 09:55:12,EXIT,1:39
2025-08-19 09:55:13,ARRIVAL,1:20
2025-08-19 09:55:13,EXIT,1:29
2025-08-19 09:55:14,ARRIVAL,1:45
2025-08-19 09:55:15,ARRIVAL,1:13
2025-08-19 09:55:16,EXIT,3:26
2025-08-19 09:55:17,EXIT,2:29
2025-08-19 09:55:18,EXIT,2:39
2025-08-19 09:55:19,EXIT,3:13
2025-08-19 09:55:21,ARRIVAL,1:48
2025-08-19 09:55:22,EXIT,2:30
2025-08-19 09:55:23,EXIT,2:23
2025-08-19 09:55:24,ARRIVAL,2:50
2025-08-19 09:55:24,EXIT,1:23
2025-08-19 09:55:25,ARRIVAL,3:26
2025-08-19 09:55:26,ARRIVAL,2:23
2025-08-19 09:55:27,EXIT,1:1
2025-08-19 09:55:28,EXIT,2:34
2025-08-19 09:55:29,ARRIVAL,1:39
2025-08-19 09:55:30,EXIT,3:9
2025-08-19 09:55:31,ARRIVAL,1:22
2025-08-19 09:55:32,EXIT,1:25
2025-08-19 09:55:33,ARRIVAL,1:29
2025-08-19 09:55:34,EXIT,2:31
2025-08-19 09:55:35,EXIT,2:20
2025-08-19 09:55:36,ARRIVAL,2:39
2025-08-19 09:55:37,ARRIVAL,2:34
2025-08-19 09:55:38,ARRIVAL,2:46
2025-08-19 09:55:39,EXIT,3:32
2025-08-19 09:55:40,ARRIVAL,2:24
2025-08-19 09:55:41,ARRIVAL,2:30
2025-08-19 09:55:43,ARRIVAL,3:32
2025-08-19 09:55:43,EXIT,3:3
2025-08-19 09:55:44,ARRIVAL,1:25
2025-08-19 09:55:45,EXIT,2:13
2025-08-19 09:55:46,ARRIVAL,2:26
2025-08-19 09:55:47,ARRIVAL,2:31
2025-08-19 09:55:48,ARRIVAL,3:42
2025-08-19 09:55:50,EXIT,3:12
2025-08-19 09:55:50,ARRIVAL,3:9
2025-08-19 09:55:51,EXIT,2:37
2025-08-19 09:55:52,EXIT,2:14
2025-08-19 09:55:53,EXIT,3:48
2025-08-19 09:55:54,EXIT,2:7
2025-08-19 09:55:55,ARRIVAL,2:37
2025-08-19 09:55:56,ARRIVAL,2:7
2025-08-19 09:55:57,EXIT,3:34
2025-08-19 09:55:59,EXIT,2:30
2025-08-19 09:55:59,EXIT,1:33
2025-08-19 09:56:01,ARRIVAL,2:30
2025-08-19 09:56:02,EXIT,1:22
2025-08-19 09:56:03,ARRIVAL,1:1
2025-08-19 09:56:04,EXIT,1:31
2025-08-19 09:56:05,ARRIVAL,3:34
2025-08-19 09:56:05,ARRIVAL,3:50
2025-08-19 09:56:06,EXIT,1:26
2025-08-19 09:56:07,ARRIVAL,3:7
2025-08-19 09:56:08,ARRIVAL,3:48
2025-08-19 09:56:09,EXIT,3:22
2025-08-19 09:56:10,EXIT,2:41
2025-08-19 09:56:11,EXIT,2:49
2025-08-19 09:56:13,EXIT,1:34
2025-08-19 09:56:14,ARRIVAL,1:26
2025-08-19 09:56:15,EXIT,3:1
2025-08-19 09:56:16,ARRIVAL,1:34
2025-08-19 09:56:17,EXIT,1:48
2025-08-19 09:56:18,ARRIVAL,2:41
2025-08-19 09:56:19,EXIT,2:21
2025-08-19 09:56:20,EXIT,1:7
2025-08-19 09:56:21,EXIT,2:42
2025-08-19 09:56:22,EXIT,1:30
2025-08-19 09:56:23,ARRIVAL,1:48
2025-08-19 09:56:24,ARRIVAL,1:23
2025-08-19 09:56:26,ARRIVAL,1:22
2025-08-19 09:56:26,ARRIVAL,1:31
2025-08-19 09:56:27,EXIT,3:44
2025-08-19 09:56:28,EXIT,3:20
2025-08-19 09:56:29,EXIT,2:25
2025-08-19 09:56:29,ARRIVAL,1:7
2025-08-19 09:56:30,EXIT,2:41
2025-08-19 09:56:31,ARRIVAL,2:36
2025-08-19 09:56:32,EXIT,2:1
2025-08-19 09:56:34,ARRIVAL,2:14
2025-08-19 09:56:35,ARRIVAL,2:21
2025-08-19 09:56:36,EXIT,2:3
2025-08-19 09:56:37,EXIT,1:26
2025-08-19 09:56:39,ARRIVAL,2:20
2025-08-19 09:56:40,ARRIVAL,2:1
2025-08-19 09:56:40,EXIT,3:4
2025-08-19 09:56:41,EXIT,2:8
2025-08-19 09:56:41,EXIT,1:17
2025-08-19 09:56:43,EXIT,2:24
2025-08-19 09:56:44,ARRIVAL,1:30
2025-08-19 09:56:45,EXIT,3:35
2025-08-19 09:56:46,ARRIVAL,3:1
2025-08-19 09:56:47,EXIT,2:20
2025-08-19 09:56:48,EXIT,3:33
2025-08-19 09:56:49,ARRIVAL,1:26
2025-08-19 09:56:50,ARRIVAL,3:4
2025-08-19 09:56:51,EXIT,2:30
2025-08-19 09:56:52,ARRIVAL,1:15
2025-08-19 09:56:53,ARRIVAL,1:28
2025-08-19 09:56:54,ARRIVAL,1:33
2025-08-19 09:56:55,EXIT,3:17
2025-08-19 09:56:56,ARRIVAL,3:3
2025-08-19 09:56:57,ARRIVAL,3:35
2025-08-19 09:56:58,ARRIVAL,1:17
2025-08-19 09:57:00,EXIT,1:37
2025-08-19 09:57:01,ARRIVAL,3:22
2025-08-19 09:57:02,EXIT,2:23
2025-08-19 09:57:03,ARRIVAL,1:37
2025-08-19 09:57:04,ARRIVAL,2:49
2025-08-19 09:57:05,EXIT,1:15
2025-08-19 09:57:06,EXIT,3:32
2025-08-19 09:57:07,ARRIVAL,1:15
2025-08-19 09:57:08,EXIT,1:23
2025-08-19 09:57:09,ARRIVAL,1:23
2025-08-19 09:57:10,ARRIVAL,2:13
2025-08-19 09:57:11,EXIT,3:48
2025-08-19 09:57:12,ARRIVAL,2:30
2025-08-19 09:57:13,EXIT,2:47
2025-08-19 09:57:14,EXIT,1:32
2025-08-19 09:57:15,EXIT,3:28
2025-08-19 09:57:16,ARRIVAL,1:32
2025-08-19 09:57:17,EXIT,1:32
2025-08-19 09:57:18,EXIT,1:16
2025-08-19 09:57:19,EXIT,3:8
2025-08-19 09:57:20,EXIT,1:5
2025-08-19 09:57:21,EXIT,1:35
2025-08-19 09:57:22,ARRIVAL,3:8
2025-08-19 09:57:23,EXIT,3:50
2025-08-19 09:57:24,EXIT,1:36
2025-08-19 09:57:25,EXIT,3:31
2025-08-19 09:57:26,EXIT,3:30
2025-08-19 09:57:27,EXIT,2:27
2025-08-19 09:57:28,ARRIVAL,2:27
2025-08-19 09:57:29,EXIT,1:11
2025-08-19 09:57:30,EXIT,3:37
2025-08-19 09:57:31,EXIT,3:15
2025-08-19 09:57:32,EXIT,1:41
2025-08-19 09:57:33,EXIT,3:29
2025-08-19 09:57:34,EXIT,3:8
2025-08-19 09:57:35,EXIT,3:22
2025-08-19 09:57:36,EXIT,1:18
2025-08-19 09:57:37,EXIT,2:38
2025-08-19 09:57:38,EXIT,3:23
2025-08-19 09:57:39,EXIT,2:1
2025-08-19 09:57:40,EXIT,1:48
2025-08-19 09:57:41,EXIT,1:25
2025-08-19 09:57:42,ARRIVAL,3:32
2025-08-19 09:57:43,ARRIVAL,3:30
2025-08-19 09:57:44,EXIT,2:48
2025-08-19 09:57:45,ARRIVAL,2:38
2025-08-19 09:57:46,EXIT,1:21
2025-08-19 09:57:47,EXIT,2:31
2025-08-19 09:57:48,EXIT,2:5
2025-08-19 09:57:49,ARRIVAL,3:17
2025-08-19 09:57:50,EXIT,2:30
2025-08-19 09:57:51,EXIT,1:9
2025-08-19 09:57:52,EXIT,1:42
2025-08-19 09:57:53,EXIT,3:24
2025-08-19 09:57:54,EXIT,1:50
2025-08-19 09:57:55,EXIT,2:21
2025-08-19 09:57:56,EXIT,1:17
2025-08-19 09:57:57,EXIT,1:14
2025-08-19 09:57:58,ARRIVAL,3:13
2025-08-19 09:57:59,EXIT,3:34
2025-08-19 09:58:00,EXIT,2:22
2025-08-19 09:58:01,EXIT,1:47
2025-08-19 09:58:02,EXIT,2:27
2025-08-19 09:58:03,EXIT,3:39
2025-08-19 09:58:04,EXIT,1:7
2025-08-19 09:58:05,EXIT,2:2
2025-08-19 09:58:06,EXIT,1:43
2025-08-19 09:58:07,EXIT,3:6
2025-08-19 09:58:08,EXIT,1:1
2025-08-19 09:58:09,EXIT,2:33
2025-08-19 09:58:10,EXIT,3:11
2025-08-19 09:58:11,ARRIVAL,3:24
2025-08-19 09:58:12,EXIT,3:24
2025-08-19 09:58:13,EXIT,2:37
2025-08-19 09:58:14,EXIT,2:14
2025-08-19 09:58:15,ARRIVAL,3:15
2025-08-19 09:58:16,ARRIVAL,2:29
2025-08-19 09:58:17,EXIT,3:17
2025-08-19 09:58:18,EXIT,2:15
2025-08-19 09:58:19,EXIT,1:13
2025-08-19 09:58:20,EXIT,1:30
2025-08-19 09:58:21,EXIT,2:50
2025-08-19 09:58:22,EXIT,2:36
2025-08-19 09:58:23,EXIT,1:28
2025-08-19 09:58:24,EXIT,2:45
2025-08-19 09:58:25,EXIT,2:4
2025-08-19 09:58:26,EXIT,3:27
2025-08-19 09:58:27,ARRIVAL,1:43
2025-08-19 09:58:28,EXIT,2:16
2025-08-19 09:58:29,EXIT,1:27
2025-08-19 09:58:30,EXIT,1:40
2025-08-19 09:58:31,EXIT,1:6
2025-08-19 09:58:32,EXIT,2:38
2025-08-19 09:58:33,EXIT,2:18
2025-08-19 09:58:34,EXIT,3:14
2025-08-19 09:58:35,EXIT,3:35
2025-08-19 09:58:36,ARRIVAL,3:24
2025-08-19 09:58:37,EXIT,3:7
2025-08-19 09:58:38,EXIT,3:16
2025-08-19 09:58:39,EXIT,3:26
2025-08-19 09:58:40,ARRIVAL,3:36
2025-08-19 09:58:41,EXIT,3:19
2025-08-19 09:58:42,EXIT,1:49
2025-08-19 09:58:43,EXIT,1:10
2025-08-19 09:58:44,EXIT,2:28
2025-08-19 09:58:45,EXIT,2:19
2025-08-19 09:58:46,EXIT,3:49
2025-08-19 09:58:47,EXIT,3:3
2025-08-19 09:58:48,EXIT,2:26
2025-08-19 09:58:49,ARRIVAL,3:26
2025-08-19 09:58:50,EXIT,2:6
2025-08-19 09:58:51,EXIT,2:43
2025-08-19 09:58:52,EXIT,1:19
2025-08-19 09:58:53,EXIT,1:26
2025-08-19 09:58:54,EXIT,3:24
2025-08-19 09:58:55,EXIT,2:29
2025-08-19 09:58:56,EXIT,1:46
2025-08-19 09:58:57,EXIT,1:12
2025-08-19 09:58:58,EXIT,3:46
2025-08-19 09:58:59,ARRIVAL,1:14
2025-08-19 09:59:00,EXIT,1:8
2025-08-19 09:59:01,EXIT,2:39
2025-08-19 09:59:02,EXIT,2:17
2025-08-19 09:59:03,EXIT,3:47
2025-08-19 09:59:04,EXIT,3:36
2025-08-19 09:59:05,ARRIVAL,2:25
2025-08-19 09:59:06,EXIT,2:40
2025-08-19 09:59:07,EXIT,3:30
2025-08-19 09:59:08,ARRIVAL,2:29
2025-08-19 09:59:09,EXIT,1:29
2025-08-19 09:59:10,EXIT,3:32
2025-08-19 09:59:11,EXIT,3:5
2025-08-19 09:59:12,EXIT,2:35
2025-08-19 09:59:13,EXIT,2:34
2025-08-19 09:59:14,ARRIVAL,2:8
2025-08-19 09:59:16,EXIT,3:45
2025-08-19 09:59:16,ARRIVAL,3:19
2025-08-19 09:59:17,EXIT,2:12
2025-08-19 09:59:18,EXIT,2:9
2025-08-19 09:59:19,EXIT,2:8
2025-08-19 09:59:20,EXIT,1:31
2025-08-19 09:59:21,ARRIVAL,3:12
2025-08-19 09:59:23,EXIT,1:22
2025-08-19 09:59:24,EXIT,3:15
2025-08-19 09:59:25,EXIT,3:40
2025-08-19 09:59:26,ARRIVAL,2:3
2025-08-19 09:59:27,EXIT,2:32
2025-08-19 09:59:30,EXIT,1:20
2025-08-19 09:59:30,ARRIVAL,2:37
2025-08-19 09:59:30,EXIT,1:4
2025-08-19 09:59:31,EXIT,1:14
2025-08-19 09:59:32,EXIT,2:7
2025-08-19 09:59:33,EXIT,1:2
2025-08-19 09:59:34,ARRIVAL,2:9
2025-08-19 09:59:35,EXIT,1:34
2025-08-19 09:59:36,EXIT,3:9
2025-08-19 09:59:37,EXIT,3:19
2025-08-19 09:59:38,EXIT,3:38
2025-08-19 09:59:39,EXIT,1:24
2025-08-19 09:59:40,EXIT,1:15
2025-08-19 09:59:41,ARRIVAL,3:11
2025-08-19 09:59:42,EXIT,1:33
2025-08-19 09:59:43,EXIT,3:12
2025-08-19 09:59:44,EXIT,2:49
2025-08-19 09:59:45,EXIT,1:39
2025-08-19 09:59:46,ARRIVAL,3:22
2025-08-19 09:59:47,EXIT,1:38
2025-08-19 09:59:48,ARRIVAL,3:6
2025-08-19 09:59:49,EXIT,3:21
2025-08-19 09:59:50,EXIT,3:10
2025-08-19 09:59:51,EXIT,2:11
2025-08-19 09:59:52,EXIT,1:45
2025-08-19 09:59:53,EXIT,1:3
2025-08-19 09:59:54,EXIT,1:37
2025-08-19 09:59:55,EXIT,3:42
2025-08-19 09:59:56,EXIT,3:1
2025-08-19 09:59:57,EXIT,3:13
2025-08-19 09:59:58,EXIT,2:46
2025-08-19 09:59:59,ARRIVAL,2:16
2025-08-19 10:00:00,EXIT,2:9
2025-08-19 10:00:01,EXIT,1:44
2025-08-19 10:00:02,ARRIVAL,2:30
2025-08-19 10:00:03,EXIT,2:44
2025-08-19 10:00:04,EXIT,3:4
2025-08-19 10:00:05,EXIT,3:6
2025-08-19 10:00:06,EXIT,2:3
2025-08-19 10:00:07,EXIT,3:22
2025-08-19 10:00:08,EXIT,2:30
2025-08-19 10:00:09,ARRIVAL,2:4
