Timestamp,Event Type,Assigned Spot
2025-08-19 10:44:28,EXIT,1:1
2025-08-19 10:44:29,ARRIVAL,3:25
2025-08-19 10:44:30,ARRIVAL,3:36
2025-08-19 10:44:31,ARRIVAL,1:15
2025-08-19 10:44:32,ARRIVAL,1:44
2025-08-19 10:44:33,ARRIVAL,2:36
2025-08-19 10:44:34,ARRIVAL,2:41
2025-08-19 10:44:35,ARRIVAL,3:23
2025-08-19 10:44:36,EXIT,2:41
2025-08-19 10:44:37,EXIT,2:11
2025-08-19 10:44:38,ARRIVAL,2:11
2025-08-19 10:44:39,ARRIVAL,2:48
2025-08-19 10:44:40,ARRIVAL,3:34
2025-08-19 10:44:41,ARRIVAL,2:41
2025-08-19 10:44:42,ARRIVAL,2:33
2025-08-19 10:44:43,ARRIVAL,2:19
2025-08-19 10:44:44,EXIT,2:48
2025-08-19 10:44:45,ARRIVAL,2:47
2025-08-19 10:44:46,ARRIVAL,3:16
2025-08-19 10:44:47,ARRIVAL,3:11
2025-08-19 10:44:48,EXIT,3:12
2025-08-19 10:44:49,ARRIVAL,3:15
2025-08-19 10:44:50,ARRIVAL,3:35
2025-08-19 10:44:51,ARRIVAL,1:11
2025-08-19 10:44:52,EXIT,2:38
2025-08-19 10:44:53,ARRIVAL,2:3
2025-08-19 10:44:54,EXIT,2:13
2025-08-19 10:44:56,ARRIVAL,1:4
2025-08-19 10:44:56,EXIT,3:35
2025-08-19 10:44:57,EXIT,1:15
2025-08-19 10:44:58,EXIT,1:36
2025-08-19 10:44:59,EXIT,3:7
2025-08-19 10:45:00,EXIT,1:24
2025-08-19 10:45:01,EXIT,1:7
2025-08-19 10:45:02,ARRIVAL,2:16
2025-08-19 10:45:03,EXIT,2:27
2025-08-19 10:45:04,ARRIVAL,1:36
2025-08-19 10:45:05,EXIT,2:36
2025-08-19 10:45:06,ARRIVAL,1:13
2025-08-19 10:45:07,EXIT,1:45
2025-08-19 10:45:08,EXIT,3:10
2025-08-19 10:45:09,ARRIVAL,1:7
2025-08-19 10:45:10,ARRIVAL,2:32
2025-08-19 10:45:11,ARRIVAL,2:40
2025-08-19 10:45:12,EXIT,2:47
2025-08-19 10:45:13,ARRIVAL,1:14
2025-08-19 10:45:14,ARRIVAL,2:17
2025-08-19 10:45:15,EXIT,2:34
2025-08-19 10:45:16,ARRIVAL,2:38
2025-08-19 10:45:17,EXIT,3:30
2025-08-19 10:45:18,EXIT,3:13
2025-08-19 10:45:19,EXIT,1:36
2025-08-19 10:45:20,EXIT,3:9
2025-08-19 10:45:21,ARRIVAL,3:10
2025-08-19 10:45:22,ARRIVAL,3:12
2025-08-19 10:45:23,EXIT,3:38
2025-08-19 10:45:24,ARRIVAL,3:38
2025-08-19 10:45:25,EXIT,2:16
2025-08-19 10:45:26,ARRIVAL,2:46
2025-08-19 10:45:27,EXIT,3:22
2025-08-19 10:45:28,ARRIVAL,3:35
2025-08-19 10:45:29,ARRIVAL,3:7
2025-08-19 10:45:30,ARRIVAL,3:44
2025-08-19 10:45:31,ARRIVAL,3:31
2025-08-19 10:45:32,EXIT,1:5
2025-08-19 10:45:33,EXIT,1:30
2025-08-19 10:45:34,EXIT,3:43
2025-08-19 10:45:35,EXIT,3:15
2025-08-19 10:45:36,EXIT,3:44
2025-08-19 10:45:37,ARRIVAL,1:27
2025-08-19 10:45:38,EXIT,2:41
2025-08-19 10:45:39,EXIT,3:23
2025-08-19 10:45:40,EXIT,3:8
2025-08-19 10:45:41,EXIT,1:47
2025-08-19 10:45:42,EXIT,2:11
2025-08-19 10:45:43,EXIT,1:19
2025-08-19 10:45:44,ARRIVAL,3:15
2025-08-19 10:45:45,EXIT,1:9
2025-08-19 10:45:46,EXIT,3:36
2025-08-19 10:45:47,ARRIVAL,3:13
2025-08-19 10:45:48,ARRIVAL,1:46
2025-08-19 10:45:49,ARRIVAL,1:33
2025-08-19 10:45:50,ARRIVAL,1:9
2025-08-19 10:45:51,EXIT,3:48
2025-08-19 10:45:52,ARRIVAL,3:9
2025-08-19 10:45:53,EXIT,2:14
2025-08-19 10:45:54,ARRIVAL,1:45
2025-08-19 10:45:55,ARRIVAL,2:18
2025-08-19 10:45:56,ARRIVAL,2:13
2025-08-19 10:45:57,ARRIVAL,2:48
2025-08-19 10:45:58,EXIT,2:39
2025-08-19 10:45:59,EXIT,3:11
2025-08-19 10:46:00,EXIT,2:29
2025-08-19 10:46:01,EXIT,3:6
2025-08-19 10:46:02,EXIT,2:1
2025-08-19 10:46:03,ARRIVAL,3:37
2025-08-19 10:46:04,EXIT,2:26
2025-08-19 10:46:05,ARRIVAL,2:16
2025-08-19 10:46:06,ARRIVAL,1:31
2025-08-19 10:46:07,ARRIVAL,1:49
2025-08-19 10:46:08,EXIT,2:31
2025-08-19 10:46:09,ARRIVAL,1:42
2025-08-19 10:46:10,EXIT,3:26
2025-08-19 10:46:11,EXIT,1:12
2025-08-19 10:46:12,ARRIVAL,1:39
2025-08-19 10:46:13,ARRIVAL,3:30
2025-08-19 10:46:14,EXIT,1:18
2025-08-19 10:46:15,EXIT,3:46
2025-08-19 10:46:16,ARRIVAL,1:18
2025-08-19 10:46:17,ARRIVAL,1:10
2025-08-19 10:46:18,EXIT,2:10
2025-08-19 10:46:19,EXIT,2:23
2025-08-19 10:46:20,ARRIVAL,3:41
2025-08-19 10:46:21,ARRIVAL,2:22
2025-08-19 10:46:22,EXIT,1:49
2025-08-19 10:46:23,ARRIVAL,1:24
2025-08-19 10:46:24,ARRIVAL,2:1
2025-08-19 10:46:25,EXIT,2:9
2025-08-19 10:46:26,ARRIVAL,1:23
2025-08-19 10:46:27,ARRIVAL,2:45
2025-08-19 10:46:28,ARRIVAL,2:27
2025-08-19 10:46:29,ARRIVAL,1:17
2025-08-19 10:46:30,ARRIVAL,1:49
2025-08-19 10:46:31,EXIT,2:6
2025-08-19 10:46:32,ARRIVAL,2:29
2025-08-19 10:46:33,ARRIVAL,3:22
2025-08-19 10:46:34,ARRIVAL,3:6
2025-08-19 10:46:36,ARRIVAL,3:36
2025-08-19 10:46:37,ARRIVAL,3:46
2025-08-19 10:46:37,EXIT,2:17
2025-08-19 10:46:38,EXIT,2:48
2025-08-19 10:46:39,ARRIVAL,3:44
2025-08-19 10:46:40,EXIT,1:14
2025-08-19 10:46:41,ARRIVAL,3:11
2025-08-19 10:46:42,ARRIVAL,1:36
2025-08-19 10:46:43,ARRIVAL,1:14
2025-08-19 10:46:44,EXIT,3:31
2025-08-19 10:46:45,ARRIVAL,3:23
2025-08-19 10:46:46,EXIT,2:44
2025-08-19 10:46:47,EXIT,2:8
2025-08-19 10:46:48,ARRIVAL,1:19
2025-08-19 10:46:49,EXIT,1:13
2025-08-19 10:46:50,ARRIVAL,1:47
2025-08-19 10:46:51,ARRIVAL,1:5
2025-08-19 10:46:52,EXIT,1:4
2025-08-19 10:46:53,EXIT,3:15
2025-08-19 10:46:54,EXIT,1:5
2025-08-19 10:46:55,ARRIVAL,2:31
2025-08-19 10:46:56,EXIT,2:2
2025-08-19 10:46:57,ARRIVAL,2:17
2025-08-19 10:46:58,ARRIVAL,2:6
2025-08-19 10:46:59,ARRIVAL,3:48
2025-08-19 10:47:00,EXIT,3:29
2025-08-19 10:47:01,ARRIVAL,3:26
2025-08-19 10:47:02,ARRIVAL,1:41
2025-08-19 10:47:03,ARRIVAL,1:1
2025-08-19 10:47:04,EXIT,3:36
2025-08-19 10:47:05,ARRIVAL,1:5
2025-08-19 10:47:06,ARRIVAL,1:20
2025-08-19 10:47:07,EXIT,1:23
2025-08-19 10:47:08,EXIT,3:3
2025-08-19 10:47:09,ARRIVAL,1:12
2025-08-19 10:47:10,EXIT,2:40
2025-08-19 10:47:11,ARRIVAL,1:4
2025-08-19 10:47:12,ARRIVAL,3:3
2025-08-19 10:47:13,ARRIVAL,3:36
2025-08-19 10:47:14,ARRIVAL,1:15
2025-08-19 10:47:15,ARRIVAL,1:16
2025-08-19 10:47:16,EXIT,2:50
2025-08-19 10:47:17,EXIT,1:32
2025-08-19 10:47:18,EXIT,1:31
2025-08-19 10:47:19,ARRIVAL,1:23
2025-08-19 10:47:20,EXIT,1:47
2025-08-19 10:47:21,ARRIVAL,1:2
2025-08-19 10:47:22,EXIT,1:8
2025-08-19 10:47:23,ARRIVAL,1:8
2025-08-19 10:47:24,EXIT,2:45
2025-08-19 10:47:25,ARRIVAL,1:47
2025-08-19 10:47:26,EXIT,2:19
2025-08-19 10:47:27,EXIT,1:6
2025-08-19 10:47:28,ARRIVAL,1:31
2025-08-19 10:47:29,ARRIVAL,1:30
2025-08-19 10:47:30,ARRIVAL,1:6
2025-08-19 10:47:31,EXIT,2:7
2025-08-19 10:47:32,EXIT,3:48
2025-08-19 10:47:33,EXIT,2:46
2025-08-19 10:47:34,EXIT,3:14
2025-08-19 10:47:35,EXIT,1:46
2025-08-19 10:47:36,EXIT,1:50
2025-08-19 10:47:37,ARRIVAL,3:8
2025-08-19 10:47:38,EXIT,1:5
2025-08-19 10:47:39,ARRIVAL,2:50
2025-08-19 10:47:40,ARRIVAL,1:48
2025-08-19 10:47:41,EXIT,1:28
2025-08-19 10:47:42,EXIT,3:24
2025-08-19 10:47:43,ARRIVAL,1:46
2025-08-19 10:47:44,EXIT,2:13
2025-08-19 10:47:45,ARRIVAL,1:5
2025-08-19 10:47:46,ARRIVAL,3:15
2025-08-19 10:47:47,EXIT,1:1
2025-08-19 10:47:48,EXIT,1:16
2025-08-19 10:47:49,ARRIVAL,1:1
2025-08-19 10:47:50,EXIT,3:3
2025-08-19 10:47:51,ARRIVAL,1:13
2025-08-19 10:47:52,EXIT,3:20
2025-08-19 10:47:53,ARRIVAL,1:16
2025-08-19 10:47:54,EXIT,1:6
2025-08-19 10:47:57,ARRIVAL,1:28
2025-08-19 10:47:57,EXIT,3:44
2025-08-19 10:47:57,EXIT,2:17
2025-08-19 10:47:58,ARRIVAL,3:48
2025-08-19 10:47:59,ARRIVAL,1:32
2025-08-19 10:48:00,ARRIVAL,1:6
2025-08-19 10:48:01,ARRIVAL,1:50
2025-08-19 10:48:02,ARRIVAL,3:31
2025-08-19 10:48:03,EXIT,3:18
2025-08-19 10:48:04,EXIT,3:7
2025-08-19 10:48:05,ARRIVAL,2:47
2025-08-19 10:48:06,EXIT,3:25
2025-08-19 10:48:07,EXIT,1:38
2025-08-19 10:48:08,EXIT,1:47
2025-08-19 10:48:09,EXIT,1:4
2025-08-19 10:48:10,ARRIVAL,1:38
2025-08-19 10:48:11,ARRIVAL,1:47
2025-08-19 10:48:12,ARRIVAL,1:4
2025-08-19 10:48:13,ARRIVAL,2:12
2025-08-19 10:48:14,EXIT,1:39
2025-08-19 10:48:15,ARRIVAL,1:39
2025-08-19 10:48:16,EXIT,3:33
2025-08-19 10:48:17,ARRIVAL,3:24
2025-08-19 10:48:18,EXIT,3:31
2025-08-19 10:48:19,EXIT,1:24
2025-08-19 10:48:20,EXIT,3:34
2025-08-19 10:48:21,ARRIVAL,1:24
2025-08-19 10:48:22,ARRIVAL,2:19
2025-08-19 10:48:23,EXIT,3:9
2025-08-19 10:48:24,EXIT,3:32
2025-08-19 10:48:25,ARRIVAL,2:34
2025-08-19 10:48:26,EXIT,2:25
2025-08-19 10:48:27,EXIT,1:47
2025-08-19 10:48:28,EXIT,3:41
2025-08-19 10:48:29,ARRIVAL,1:47
2025-08-19 10:48:30,ARRIVAL,2:9
2025-08-19 10:48:31,ARRIVAL,3:7
2025-08-19 10:48:32,ARRIVAL,2:8
2025-08-19 10:48:33,EXIT,3:45
2025-08-19 10:48:34,EXIT,1:17
2025-08-19 10:48:35,EXIT,1:29
2025-08-19 10:48:36,EXIT,1:46
2025-08-19 10:48:37,ARRIVAL,1:17
2025-08-19 10:48:38,EXIT,1:13
2025-08-19 10:48:39,EXIT,3:12
2025-08-19 10:48:40,ARRIVAL,1:46
2025-08-19 10:48:41,EXIT,3:22
2025-08-19 10:48:42,EXIT,3:46
2025-08-19 10:48:43,ARRIVAL,3:20
2025-08-19 10:48:44,EXIT,2:42
2025-08-19 10:48:45,EXIT,2:9
2025-08-19 10:48:46,ARRIVAL,1:13
2025-08-19 10:48:47,EXIT,1:17
2025-08-19 10:48:48,ARRIVAL,1:17
2025-08-19 10:48:49,ARRIVAL,1:29
2025-08-19 10:48:50,ARRIVAL,2:25
2025-08-19 10:48:51,EXIT,1:8
2025-08-19 10:48:52,EXIT,1:32
2025-08-19 10:48:53,EXIT,1:49
2025-08-19 10:48:54,EXIT,1:1
2025-08-19 10:48:55,EXIT,2:22
2025-08-19 10:48:56,EXIT,3:42
2025-08-19 10:48:57,ARRIVAL,2:49
2025-08-19 10:48:58,ARRIVAL,2:13
2025-08-19 10:48:59,EXIT,3:26
2025-08-19 10:49:00,EXIT,1:21
2025-08-19 10:49:01,EXIT,3:49
2025-08-19 10:49:02,EXIT,1:43
2025-08-19 10:49:03,ARRIVAL,1:21
2025-08-19 10:49:04,EXIT,1:18
2025-08-19 10:49:05,EXIT,1:9
2025-08-19 10:49:06,ARRIVAL,2:42
2025-08-19 10:49:07,ARRIVAL,2:26
2025-08-19 10:49:08,EXIT,1:6
2025-08-19 10:49:09,EXIT,1:46
2025-08-19 10:49:10,ARRIVAL,1:18
2025-08-19 10:49:11,EXIT,2:47
2025-08-19 10:49:12,EXIT,3:23
2025-08-19 10:49:13,EXIT,2:20
2025-08-19 10:49:14,EXIT,2:13
2025-08-19 10:49:15,EXIT,1:38
2025-08-19 10:49:16,EXIT,1:28
2025-08-19 10:49:17,EXIT,3:4
2025-08-19 10:49:18,EXIT,1:7
2025-08-19 10:49:19,EXIT,1:47
2025-08-19 10:49:20,EXIT,3:16
2025-08-19 10:49:21,EXIT,1:22
2025-08-19 10:49:22,EXIT,2:6
2025-08-19 10:49:23,EXIT,3:30
2025-08-19 10:49:24,EXIT,1:17
2025-08-19 10:49:25,EXIT,2:38
2025-08-19 10:49:26,EXIT,2:37
2025-08-19 10:49:27,EXIT,2:19
2025-08-19 10:49:28,ARRIVAL,1:1
2025-08-19 10:49:29,EXIT,2:30
2025-08-19 10:49:30,EXIT,3:17
2025-08-19 10:49:31,EXIT,1:44
2025-08-19 10:49:32,EXIT,2:8
2025-08-19 10:49:33,EXIT,1:33
2025-08-19 10:49:34,EXIT,3:20
2025-08-19 10:49:36,EXIT,1:4
2025-08-19 10:49:37,EXIT,2:25
2025-08-19 10:49:37,EXIT,3:7
2025-08-19 10:49:38,EXIT,1:20
2025-08-19 10:49:39,EXIT,1:3
2025-08-19 10:49:40,EXIT,1:24
2025-08-19 10:49:41,ARRIVAL,1:32
2025-08-19 10:49:42,EXIT,3:39
2025-08-19 10:49:43,EXIT,1:39
2025-08-19 10:49:44,EXIT,3:28
2025-08-19 10:49:45,EXIT,3:37
2025-08-19 10:49:46,EXIT,3:47
2025-08-19 10:49:47,ARRIVAL,3:46
2025-08-19 10:49:48,EXIT,1:15
2025-08-19 10:49:49,EXIT,3:40
2025-08-19 10:49:50,EXIT,1:36
2025-08-19 10:49:51,ARRIVAL,3:28
2025-08-19 10:49:52,EXIT,2:42
2025-08-19 10:49:53,EXIT,1:23
2025-08-19 10:49:54,EXIT,2:12
2025-08-19 10:49:55,EXIT,1:29
2025-08-19 10:49:56,EXIT,3:8
2025-08-19 10:49:57,EXIT,1:45
2025-08-19 10:49:58,EXIT,1:35
2025-08-19 10:49:59,EXIT,2:49
2025-08-19 10:50:00,EXIT,2:27
2025-08-19 10:50:01,EXIT,2:35
2025-08-19 10:50:02,EXIT,1:16
2025-08-19 10:50:03,EXIT,2:21
2025-08-19 10:50:04,ARRIVAL,3:39
2025-08-19 10:50:05,EXIT,2:31
2025-08-19 10:50:06,EXIT,3:50
2025-08-19 10:50:07,EXIT,1:1
2025-08-19 10:50:08,EXIT,3:13
2025-08-19 10:50:09,EXIT,2:24
2025-08-19 10:50:10,EXIT,2:4
2025-08-19 10:50:11,EXIT,1:31
2025-08-19 10:50:12,EXIT,3:19
2025-08-19 10:50:13,ARRIVAL,1:33
2025-08-19 10:50:14,EXIT,3:24
2025-08-19 10:50:15,EXIT,2:16
2025-08-19 10:50:16,EXIT,2:26
2025-08-19 10:50:17,EXIT,1:26
2025-08-19 10:50:18,EXIT,3:2
2025-08-19 10:50:19,ARRIVAL,1:4
2025-08-19 10:50:20,EXIT,3:38
2025-08-19 10:50:21,EXIT,3:1
2025-08-19 10:50:22,EXIT,1:2
2025-08-19 10:50:23,ARRIVAL,1:35
2025-08-19 10:50:24,ARRIVAL,1:20
2025-08-19 10:50:25,ARRIVAL,1:9
2025-08-19 10:50:26,EXIT,1:30
2025-08-19 10:50:27,EXIT,3:48
2025-08-19 10:50:28,EXIT,1:25
2025-08-19 10:50:29,EXIT,1:9
2025-08-19 10:50:30,EXIT,1:21
2025-08-19 10:50:31,EXIT,1:50
2025-08-19 10:50:32,EXIT,1:18
2025-08-19 10:50:33,ARRIVAL,1:22
2025-08-19 10:50:34,EXIT,1:27
2025-08-19 10:50:35,EXIT,2:1
2025-08-19 10:50:36,EXIT,3:21
2025-08-19 10:50:37,EXIT,2:32
2025-08-19 10:50:38,EXIT,1:33
2025-08-19 10:50:39,EXIT,1:42
2025-08-19 10:50:40,EXIT,1:5
2025-08-19 10:50:41,EXIT,1:13
2025-08-19 10:50:42,EXIT,1:41
2025-08-19 10:50:43,EXIT,3:5
2025-08-19 10:50:44,ARRIVAL,2:17
2025-08-19 10:50:45,EXIT,3:28
2025-08-19 10:50:46,EXIT,2:43
2025-08-19 10:50:47,ARRIVAL,3:19
2025-08-19 10:50:48,EXIT,3:19
2025-08-19 10:50:49,EXIT,3:39
2025-08-19 10:50:50,EXIT,2:34
2025-08-19 10:50:51,EXIT,3:27
2025-08-19 10:50:52,EXIT,3:11
2025-08-19 10:50:53,EXIT,2:17
2025-08-19 10:50:54,EXIT,1:34
2025-08-19 10:50:56,ARRIVAL,2:17
2025-08-19 10:50:56,EXIT,3:15
2025-08-19 10:50:57,EXIT,1:11
2025-08-19 10:50:58,EXIT,3:36
2025-08-19 10:50:59,EXIT,1:35
2025-08-19 10:51:00,EXIT,2:17
2025-08-19 10:51:01,EXIT,1:4
2025-08-19 10:51:02,EXIT,1:32
2025-08-19 10:51:03,EXIT,1:20
2025-08-19 10:51:04,EXIT,1:12
2025-08-19 10:51:05,EXIT,3:35
2025-08-19 10:51:06,EXIT,2:18
2025-08-19 10:51:07,EXIT,1:10
2025-08-19 10:51:08,EXIT,1:48
2025-08-19 10:51:09,EXIT,2:33
2025-08-19 10:51:10,EXIT,1:22
2025-08-19 10:51:11,EXIT,1:14
2025-08-19 10:51:12,EXIT,3:6
2025-08-19 10:51:13,EXIT,2:3
2025-08-19 10:51:14,ARRIVAL,1:13
2025-08-19 10:51:15,ARRIVAL,1:38
2025-08-19 10:51:16,EXIT,2:50
2025-08-19 10:51:17,EXIT,3:10
2025-08-19 10:51:18,EXIT,3:46
2025-08-19 10:51:19,EXIT,2:29
2025-08-19 10:51:20,ARRIVAL,2:37
2025-08-19 10:51:21,EXIT,1:40
2025-08-19 10:51:22,EXIT,1:13
2025-08-19 10:51:23,EXIT,2:37
2025-08-19 10:51:24,EXIT,1:38
2025-08-19 10:51:25,EXIT,1:19
2025-08-19 10:51:26,EXIT,1:37
2025-08-19 10:51:27,ARRIVAL,1:38
2025-08-19 10:51:28,EXIT,1:38
2025-08-19 10:51:29,ARRIVAL,1:36
2025-08-19 10:51:30,EXIT,1:36
2025-08-19 10:51:31,ARRIVAL,1:3
2025-08-19 10:51:32,EXIT,1:3
2025-08-19 10:51:33,ARRIVAL,1:13
2025-08-19 10:51:34,EXIT,1:13
2025-08-19 10:51:35,ARRIVAL,1:10
2025-08-19 10:51:36,EXIT,1:10
2025-08-19 10:51:37,ARRIVAL,1:13
2025-08-19 10:51:38,ARRIVAL,1:47
2025-08-19 10:51:39,EXIT,1:47
2025-08-19 10:51:40,EXIT,1:13
2025-08-19 10:51:41,ARRIVAL,1:10
2025-08-19 10:51:42,EXIT,1:10
2025-08-19 10:51:43,ARRIVAL,1:4
2025-08-19 10:51:44,EXIT,1:4
