Timestamp,Event Type,Assigned Spot
2025-08-21 12:24:40,EXIT,1:16
2025-08-21 12:24:41,EXIT,2:8
2025-08-21 12:24:42,ARRIVAL,2:34
2025-08-21 12:24:43,ARRIVAL,1:25
2025-08-21 12:24:44,EXIT,3:35
2025-08-21 12:24:45,ARRIVAL,3:10
2025-08-21 12:24:46,ARRIVAL,3:35
2025-08-21 12:24:47,ARRIVAL,3:40
2025-08-21 12:24:48,ARRIVAL,3:8
2025-08-21 12:24:49,ARRIVAL,2:2
2025-08-21 12:24:50,ARRIVAL,2:42
2025-08-21 12:24:51,ARRIVAL,2:47
2025-08-21 12:24:52,ARRIVAL,2:8
2025-08-21 12:24:53,ARRIVAL,2:46
2025-08-21 12:24:54,ARRIVAL,3:47
2025-08-21 12:24:55,EXIT,2:50
2025-08-21 12:24:56,ARRIVAL,2:43
2025-08-21 12:24:57,ARRIVAL,1:13
2025-08-21 12:24:58,ARRIVAL,1:33
2025-08-21 12:24:59,ARRIVAL,2:50
2025-08-21 12:25:00,ARRIVAL,1:2
2025-08-21 12:25:01,ARRIVAL,1:19
2025-08-21 12:25:02,ARRIVAL,1:10
2025-08-21 12:25:03,EXIT,3:8
2025-08-21 12:25:04,ARRIVAL,1:23
2025-08-21 12:25:05,ARRIVAL,1:50
2025-08-21 12:25:06,EXIT,2:5
2025-08-21 12:25:07,ARRIVAL,1:28
2025-08-21 12:25:08,ARRIVAL,1:14
2025-08-21 12:25:09,EXIT,1:44
2025-08-21 12:25:10,ARRIVAL,1:20
2025-08-21 12:25:11,ARRIVAL,1:15
2025-08-21 12:25:12,ARRIVAL,3:30
2025-08-21 12:25:13,ARRIVAL,3:9
2025-08-21 12:25:14,ARRIVAL,3:37
2025-08-21 12:25:15,ARRIVAL,3:8
2025-08-21 12:25:16,ARRIVAL,3:32
2025-08-21 12:25:17,ARRIVAL,1:37
2025-08-21 12:25:18,ARRIVAL,1:49
2025-08-21 12:25:19,ARRIVAL,2:14
2025-08-21 12:25:20,ARRIVAL,1:12
2025-08-21 12:25:21,EXIT,2:2
2025-08-21 12:25:22,ARRIVAL,1:7
2025-08-21 12:25:23,ARRIVAL,3:7
2025-08-21 12:25:24,ARRIVAL,1:31
2025-08-21 12:25:25,ARRIVAL,2:36
2025-08-21 12:25:26,ARRIVAL,3:44
2025-08-21 12:25:27,ARRIVAL,2:2
2025-08-21 12:25:28,ARRIVAL,1:17
2025-08-21 12:25:29,ARRIVAL,2:20
2025-08-21 12:25:30,ARRIVAL,2:5
2025-08-21 12:25:31,ARRIVAL,2:31
2025-08-21 12:25:32,ARRIVAL,1:43
2025-08-21 12:25:33,EXIT,2:50
2025-08-21 12:25:34,ARRIVAL,2:40
2025-08-21 12:25:35,ARRIVAL,3:17
2025-08-21 12:25:36,ARRIVAL,1:27
2025-08-21 12:25:37,ARRIVAL,1:1
2025-08-21 12:25:38,EXIT,3:30
2025-08-21 12:25:39,EXIT,1:49
2025-08-21 12:25:40,ARRIVAL,1:44
2025-08-21 12:25:41,EXIT,2:47
2025-08-21 12:25:42,ARRIVAL,2:13
2025-08-21 12:25:43,EXIT,2:20
2025-08-21 12:25:44,ARRIVAL,2:15
2025-08-21 12:25:45,ARRIVAL,1:16
2025-08-21 12:25:46,EXIT,3:40
2025-08-21 12:25:47,ARRIVAL,3:23
2025-08-21 12:25:48,ARRIVAL,2:24
2025-08-21 12:25:49,ARRIVAL,1:9
2025-08-21 12:25:50,EXIT,2:7
2025-08-21 12:25:51,EXIT,2:9
2025-08-21 12:25:52,EXIT,2:8
2025-08-21 12:25:53,EXIT,2:34
2025-08-21 12:25:54,ARRIVAL,2:8
2025-08-21 12:25:55,EXIT,3:38
2025-08-21 12:25:56,ARRIVAL,2:50
2025-08-21 12:25:57,EXIT,3:2
2025-08-21 12:25:58,ARRIVAL,2:9
2025-08-21 12:25:59,ARRIVAL,3:15
2025-08-21 12:26:00,ARRIVAL,3:40
2025-08-21 12:26:01,ARRIVAL,3:2
2025-08-21 12:26:02,ARRIVAL,3:43
2025-08-21 12:26:03,EXIT,3:34
2025-08-21 12:26:04,ARRIVAL,2:45
2025-08-21 12:26:05,EXIT,1:48
2025-08-21 12:26:06,EXIT,2:14
2025-08-21 12:26:07,EXIT,1:6
2025-08-21 12:26:08,EXIT,3:12
2025-08-21 12:26:09,ARRIVAL,1:48
2025-08-21 12:26:10,EXIT,1:28
2025-08-21 12:26:13,EXIT,3:9
2025-08-21 12:26:13,ARRIVAL,1:35
2025-08-21 12:26:13,ARRIVAL,3:9
2025-08-21 12:26:14,ARRIVAL,3:12
2025-08-21 12:26:15,EXIT,1:18
2025-08-21 12:26:16,EXIT,1:37
2025-08-21 12:26:17,ARRIVAL,1:6
2025-08-21 12:26:18,EXIT,3:20
2025-08-21 12:26:19,ARRIVAL,1:49
2025-08-21 12:26:20,ARRIVAL,3:13
2025-08-21 12:26:21,EXIT,3:40
2025-08-21 12:26:22,ARRIVAL,3:20
2025-08-21 12:26:23,ARRIVAL,3:42
2025-08-21 12:26:24,EXIT,3:2
2025-08-21 12:26:25,EXIT,3:39
2025-08-21 12:26:26,EXIT,2:24
2025-08-21 12:26:27,EXIT,1:13
2025-08-21 12:26:28,ARRIVAL,2:20
2025-08-21 12:26:29,EXIT,1:27
2025-08-21 12:26:30,ARRIVAL,1:47
2025-08-21 12:26:31,ARRIVAL,1:3
2025-08-21 12:26:32,ARRIVAL,3:14
2025-08-21 12:26:33,EXIT,3:7
2025-08-21 12:26:34,EXIT,2:32
2025-08-21 12:26:35,EXIT,1:40
2025-08-21 12:26:36,EXIT,2:41
2025-08-21 12:26:37,EXIT,1:29
2025-08-21 12:26:38,ARRIVAL,2:11
2025-08-21 12:26:39,ARRIVAL,2:6
2025-08-21 12:26:40,ARRIVAL,1:40
2025-08-21 12:26:41,EXIT,1:49
2025-08-21 12:26:42,ARRIVAL,2:24
2025-08-21 12:26:43,ARRIVAL,1:29
2025-08-21 12:26:44,EXIT,1:45
2025-08-21 12:26:45,EXIT,3:17
2025-08-21 12:26:46,EXIT,3:13
2025-08-21 12:26:47,ARRIVAL,1:49
2025-08-21 12:26:48,ARRIVAL,1:45
2025-08-21 12:26:49,EXIT,2:49
2025-08-21 12:26:50,EXIT,3:6
2025-08-21 12:26:51,EXIT,1:16
2025-08-21 12:26:52,EXIT,3:48
2025-08-21 12:26:53,EXIT,2:38
2025-08-21 12:26:54,ARRIVAL,3:38
2025-08-21 12:26:55,ARRIVAL,3:30
2025-08-21 12:26:56,ARRIVAL,2:1
2025-08-21 12:26:57,EXIT,1:17
2025-08-21 12:26:58,EXIT,2:43
2025-08-21 12:26:59,ARRIVAL,2:41
2025-08-21 12:27:00,ARRIVAL,2:7
2025-08-21 12:27:01,ARRIVAL,1:27
2025-08-21 12:27:02,EXIT,2:39
2025-08-21 12:27:03,ARRIVAL,1:17
2025-08-21 12:27:04,EXIT,1:14
2025-08-21 12:27:05,EXIT,2:23
2025-08-21 12:27:06,ARRIVAL,2:38
2025-08-21 12:27:07,EXIT,1:20
2025-08-21 12:27:08,EXIT,1:33
2025-08-21 12:27:09,EXIT,2:35
2025-08-21 12:27:10,ARRIVAL,2:39
2025-08-21 12:27:12,EXIT,2:21
2025-08-21 12:27:12,EXIT,2:22
2025-08-21 12:27:13,ARRIVAL,2:22
2025-08-21 12:27:15,EXIT,1:38
2025-08-21 12:27:16,ARRIVAL,1:28
2025-08-21 12:27:16,EXIT,3:20
2025-08-21 12:27:17,ARRIVAL,2:47
2025-08-21 12:27:18,ARRIVAL,3:39
2025-08-21 12:27:19,EXIT,3:46
2025-08-21 12:27:20,EXIT,2:22
2025-08-21 12:27:21,ARRIVAL,3:48
2025-08-21 12:27:22,EXIT,3:29
2025-08-21 12:27:23,ARRIVAL,2:43
2025-08-21 12:27:24,EXIT,1:46
2025-08-21 12:27:25,ARRIVAL,3:17
2025-08-21 12:27:26,ARRIVAL,1:20
2025-08-21 12:27:27,ARRIVAL,1:46
2025-08-21 12:27:28,ARRIVAL,1:14
2025-08-21 12:27:29,EXIT,2:10
2025-08-21 12:27:30,ARRIVAL,2:22
2025-08-21 12:27:31,EXIT,2:13
2025-08-21 12:27:32,ARRIVAL,2:4
2025-08-21 12:27:33,ARRIVAL,1:16
2025-08-21 12:27:34,EXIT,3:38
2025-08-21 12:27:35,ARRIVAL,1:33
2025-08-21 12:27:36,EXIT,1:17
2025-08-21 12:27:37,ARRIVAL,1:38
2025-08-21 12:27:38,EXIT,3:27
2025-08-21 12:27:39,EXIT,2:5
2025-08-21 12:27:40,EXIT,2:19
2025-08-21 12:27:41,EXIT,2:17
2025-08-21 12:27:42,ARRIVAL,3:49
2025-08-21 12:27:43,ARRIVAL,3:27
2025-08-21 12:27:44,EXIT,1:6
2025-08-21 12:27:45,ARRIVAL,2:17
2025-08-21 12:27:46,EXIT,1:38
2025-08-21 12:27:47,EXIT,3:42
2025-08-21 12:27:48,EXIT,2:42
2025-08-21 12:27:49,ARRIVAL,3:40
2025-08-21 12:27:50,EXIT,2:48
2025-08-21 12:27:51,ARRIVAL,2:48
2025-08-21 12:27:52,EXIT,1:5
2025-08-21 12:27:53,EXIT,1:24
2025-08-21 12:27:54,EXIT,2:17
2025-08-21 12:27:55,EXIT,1:9
2025-08-21 12:27:56,EXIT,1:21
2025-08-21 12:27:57,EXIT,2:40
2025-08-21 12:27:58,ARRIVAL,2:40
2025-08-21 12:27:59,EXIT,1:33
2025-08-21 12:28:00,EXIT,1:27
2025-08-21 12:28:01,EXIT,3:1
2025-08-21 12:28:02,ARRIVAL,3:6
2025-08-21 12:28:03,EXIT,1:15
2025-08-21 12:28:04,EXIT,2:28
2025-08-21 12:28:05,ARRIVAL,1:6
2025-08-21 12:28:06,ARRIVAL,1:5
2025-08-21 12:28:07,EXIT,1:14
2025-08-21 12:28:08,ARRIVAL,1:13
2025-08-21 12:28:09,EXIT,2:40
2025-08-21 12:28:10,EXIT,3:49
2025-08-21 12:28:11,ARRIVAL,2:17
2025-08-21 12:28:12,EXIT,2:38
2025-08-21 12:28:13,EXIT,3:40
2025-08-21 12:28:14,EXIT,3:21
2025-08-21 12:28:16,ARRIVAL,2:42
2025-08-21 12:28:16,EXIT,2:31
2025-08-21 12:28:17,EXIT,3:41
2025-08-21 12:28:18,EXIT,1:30
2025-08-21 12:28:19,ARRIVAL,2:18
2025-08-21 12:28:21,ARRIVAL,3:13
2025-08-21 12:28:22,ARRIVAL,3:25
2025-08-21 12:28:23,EXIT,1:20
2025-08-21 12:28:24,EXIT,2:25
2025-08-21 12:28:25,ARRIVAL,2:49
2025-08-21 12:28:26,EXIT,1:39
2025-08-21 12:28:27,EXIT,1:1
2025-08-21 12:28:28,EXIT,2:37
2025-08-21 12:28:29,ARRIVAL,2:10
2025-08-21 12:28:30,EXIT,3:16
2025-08-21 12:28:31,EXIT,2:3
2025-08-21 12:28:32,EXIT,2:30
2025-08-21 12:28:33,ARRIVAL,2:21
2025-08-21 12:28:34,EXIT,1:16
2025-08-21 12:28:35,EXIT,2:29
2025-08-21 12:28:36,ARRIVAL,3:20
2025-08-21 12:28:37,ARRIVAL,2:35
2025-08-21 12:28:38,EXIT,3:43
2025-08-21 12:28:39,EXIT,2:36
2025-08-21 12:28:40,EXIT,2:7
2025-08-21 12:28:41,EXIT,3:15
2025-08-21 12:28:42,ARRIVAL,3:38
2025-08-21 12:28:43,ARRIVAL,2:14
2025-08-21 12:28:44,EXIT,1:49
2025-08-21 12:28:45,ARRIVAL,3:50
2025-08-21 12:28:46,ARRIVAL,3:2
2025-08-21 12:28:47,EXIT,3:9
2025-08-21 12:28:48,EXIT,1:23
2025-08-21 12:28:49,EXIT,1:32
2025-08-21 12:28:50,EXIT,2:14
2025-08-21 12:28:51,ARRIVAL,3:9
2025-08-21 12:28:52,ARRIVAL,3:21
2025-08-21 12:28:53,EXIT,2:12
2025-08-21 12:28:54,ARRIVAL,1:17
2025-08-21 12:28:55,EXIT,1:10
2025-08-21 12:28:56,EXIT,3:2
2025-08-21 12:28:57,ARRIVAL,3:46
2025-08-21 12:28:58,ARRIVAL,1:27
2025-08-21 12:28:59,ARRIVAL,1:33
2025-08-21 12:29:00,ARRIVAL,1:20
2025-08-21 12:29:01,EXIT,1:40
2025-08-21 12:29:02,ARRIVAL,1:32
2025-08-21 12:29:03,EXIT,3:37
2025-08-21 12:29:04,EXIT,1:44
2025-08-21 12:29:05,ARRIVAL,3:49
2025-08-21 12:29:06,ARRIVAL,1:44
2025-08-21 12:29:07,ARRIVAL,1:9
2025-08-21 12:29:08,ARRIVAL,2:40
2025-08-21 12:29:09,ARRIVAL,2:25
2025-08-21 12:29:10,EXIT,1:27
2025-08-21 12:29:11,ARRIVAL,1:39
2025-08-21 12:29:13,EXIT,3:30
2025-08-21 12:29:13,ARRIVAL,2:23
2025-08-21 12:29:14,EXIT,3:13
2025-08-21 12:29:15,ARRIVAL,2:13
2025-08-21 12:29:16,EXIT,2:33
2025-08-21 12:29:17,EXIT,1:47
2025-08-21 12:29:18,EXIT,3:31
2025-08-21 12:29:19,EXIT,2:24
2025-08-21 12:29:20,EXIT,2:43
2025-08-21 12:29:21,ARRIVAL,1:14
2025-08-21 12:29:22,EXIT,2:46
2025-08-21 12:29:23,ARRIVAL,3:40
2025-08-21 12:29:24,EXIT,2:47
2025-08-21 12:29:25,EXIT,2:22
2025-08-21 12:29:26,ARRIVAL,3:37
2025-08-21 12:29:27,EXIT,2:9
2025-08-21 12:29:28,ARRIVAL,2:14
2025-08-21 12:29:29,EXIT,1:42
2025-08-21 12:29:30,EXIT,1:13
2025-08-21 12:29:31,EXIT,2:8
2025-08-21 12:29:32,EXIT,2:23
2025-08-21 12:29:33,EXIT,2:11
2025-08-21 12:29:34,ARRIVAL,1:10
2025-08-21 12:29:35,EXIT,3:48
2025-08-21 12:29:36,ARRIVAL,2:36
2025-08-21 12:29:37,ARRIVAL,2:34
2025-08-21 12:29:38,ARRIVAL,2:11
2025-08-21 12:29:39,EXIT,2:35
2025-08-21 12:29:40,EXIT,1:32
2025-08-21 12:29:41,EXIT,1:2
2025-08-21 12:29:42,ARRIVAL,2:19
2025-08-21 12:29:43,EXIT,2:42
2025-08-21 12:29:44,EXIT,1:7
2025-08-21 12:29:45,EXIT,3:20
2025-08-21 12:29:46,EXIT,1:41
2025-08-21 12:29:47,ARRIVAL,2:9
2025-08-21 12:29:48,EXIT,2:10
2025-08-21 12:29:49,EXIT,1:22
2025-08-21 12:29:50,EXIT,3:39
2025-08-21 12:29:51,EXIT,1:4
2025-08-21 12:29:52,ARRIVAL,1:30
2025-08-21 12:29:53,EXIT,3:24
2025-08-21 12:29:54,EXIT,3:9
2025-08-21 12:29:55,EXIT,3:10
2025-08-21 12:29:56,EXIT,1:8
2025-08-21 12:29:57,EXIT,3:14
2025-08-21 12:29:58,ARRIVAL,2:42
2025-08-21 12:29:59,EXIT,2:42
2025-08-21 12:30:00,EXIT,2:19
2025-08-21 12:30:01,EXIT,3:36
2025-08-21 12:30:02,EXIT,3:6
2025-08-21 12:30:03,EXIT,1:43
2025-08-21 12:30:04,EXIT,2:48
2025-08-21 12:30:05,ARRIVAL,2:10
2025-08-21 12:30:06,EXIT,3:8
2025-08-21 12:30:07,ARRIVAL,3:48
2025-08-21 12:30:08,EXIT,1:20
2025-08-21 12:30:09,EXIT,1:25
2025-08-21 12:30:10,EXIT,1:11
2025-08-21 12:30:11,ARRIVAL,2:42
2025-08-21 12:30:12,EXIT,1:45
2025-08-21 12:30:13,EXIT,2:27
2025-08-21 12:30:14,EXIT,1:39
2025-08-21 12:30:15,EXIT,2:17
2025-08-21 12:30:16,EXIT,1:33
2025-08-21 12:30:17,EXIT,3:12
2025-08-21 12:30:18,EXIT,2:11
2025-08-21 12:30:19,EXIT,1:28
2025-08-21 12:30:20,EXIT,1:26
2025-08-21 12:30:21,EXIT,3:48
2025-08-21 12:30:22,ARRIVAL,1:26
2025-08-21 12:30:23,EXIT,1:36
2025-08-21 12:30:24,EXIT,1:14
2025-08-21 12:30:25,ARRIVAL,3:18
2025-08-21 12:30:26,EXIT,3:37
2025-08-21 12:30:27,EXIT,3:35
2025-08-21 12:30:28,EXIT,3:5
2025-08-21 12:30:29,EXIT,3:49
2025-08-21 12:30:30,ARRIVAL,1:20
2025-08-21 12:30:31,EXIT,2:26
2025-08-21 12:30:32,EXIT,1:20
2025-08-21 12:30:33,EXIT,2:41
2025-08-21 12:30:34,EXIT,3:38
2025-08-21 12:30:35,EXIT,3:4
2025-08-21 12:30:36,EXIT,3:45
2025-08-21 12:30:37,EXIT,2:25
2025-08-21 12:30:38,EXIT,1:48
2025-08-21 12:30:39,EXIT,3:19
2025-08-21 12:30:40,EXIT,2:15
2025-08-21 12:30:41,EXIT,2:21
2025-08-21 12:30:42,ARRIVAL,1:47
2025-08-21 12:30:43,ARRIVAL,1:48
2025-08-21 12:30:44,ARRIVAL,1:27
2025-08-21 12:30:45,EXIT,3:22
2025-08-21 12:30:46,EXIT,3:46
2025-08-21 12:30:47,EXIT,2:34
2025-08-21 12:30:48,ARRIVAL,1:49
2025-08-21 12:30:49,EXIT,1:17
2025-08-21 12:30:50,ARRIVAL,1:28
2025-08-21 12:30:51,ARRIVAL,1:4
2025-08-21 12:30:52,ARRIVAL,1:17
2025-08-21 12:30:53,EXIT,2:40
2025-08-21 12:30:54,EXIT,3:23
2025-08-21 12:30:55,EXIT,3:25
2025-08-21 12:30:56,EXIT,1:50
2025-08-21 12:30:57,EXIT,2:36
2025-08-21 12:30:58,EXIT,1:10
2025-08-21 12:30:59,EXIT,2:18
2025-08-21 12:31:00,EXIT,2:39
2025-08-21 12:31:01,ARRIVAL,1:25
2025-08-21 12:31:02,ARRIVAL,3:36
2025-08-21 12:31:03,ARRIVAL,1:22
2025-08-21 12:31:04,EXIT,2:2
2025-08-21 12:31:05,EXIT,3:28
2025-08-21 12:31:06,EXIT,2:45
2025-08-21 12:31:07,EXIT,2:14
2025-08-21 12:31:08,EXIT,1:25
2025-08-21 12:31:09,ARRIVAL,1:1
2025-08-21 12:31:10,EXIT,1:49
2025-08-21 12:31:11,EXIT,1:30
2025-08-21 12:31:12,EXIT,1:47
2025-08-21 12:31:13,EXIT,2:6
2025-08-21 12:31:14,ARRIVAL,2:8
2025-08-21 12:31:15,EXIT,2:16
2025-08-21 12:31:16,EXIT,1:1
2025-08-21 12:31:17,EXIT,3:3
2025-08-21 12:31:18,EXIT,3:27
2025-08-21 12:31:19,EXIT,1:22
2025-08-21 12:31:20,EXIT,1:26
2025-08-21 12:31:21,ARRIVAL,2:17
2025-08-21 12:31:22,ARRIVAL,2:21
2025-08-21 12:31:23,EXIT,1:9
2025-08-21 12:31:24,EXIT,2:50
2025-08-21 12:31:25,ARRIVAL,2:23
2025-08-21 12:31:26,EXIT,1:6
2025-08-21 12:31:27,EXIT,2:8
2025-08-21 12:31:28,ARRIVAL,2:27
2025-08-21 12:31:29,EXIT,3:47
2025-08-21 12:31:30,EXIT,3:36
2025-08-21 12:31:31,EXIT,1:35
2025-08-21 12:31:32,EXIT,3:17
2025-08-21 12:31:33,EXIT,3:50
2025-08-21 12:31:34,EXIT,1:5
2025-08-21 12:31:35,EXIT,2:4
2025-08-21 12:31:36,EXIT,1:46
2025-08-21 12:31:37,EXIT,2:9
2025-08-21 12:31:38,EXIT,1:44
2025-08-21 12:31:39,EXIT,2:49
2025-08-21 12:31:40,EXIT,1:29
2025-08-21 12:31:41,EXIT,3:21
2025-08-21 12:31:42,ARRIVAL,3:42
2025-08-21 12:31:43,EXIT,1:31
2025-08-21 12:31:44,EXIT,2:44
2025-08-21 12:31:45,EXIT,1:27
2025-08-21 12:31:46,EXIT,2:21
2025-08-21 12:31:47,EXIT,2:13
2025-08-21 12:31:48,EXIT,2:20
2025-08-21 12:31:49,EXIT,2:1
2025-08-21 12:31:50,EXIT,3:44
2025-08-21 12:31:51,EXIT,1:48
2025-08-21 12:31:52,EXIT,1:19
2025-08-21 12:31:53,EXIT,1:17
2025-08-21 12:31:54,EXIT,3:42
2025-08-21 12:31:55,EXIT,2:42
2025-08-21 12:31:56,EXIT,2:27
2025-08-21 12:31:57,ARRIVAL,3:14
2025-08-21 12:31:58,EXIT,3:32
2025-08-21 12:31:59,EXIT,3:40
2025-08-21 12:32:00,EXIT,2:17
2025-08-21 12:32:01,ARRIVAL,2:37
2025-08-21 12:32:02,EXIT,2:37
2025-08-21 12:32:03,EXIT,1:34
2025-08-21 12:32:04,EXIT,1:4
2025-08-21 12:32:05,ARRIVAL,1:39
2025-08-21 12:32:06,EXIT,3:26
2025-08-21 12:32:07,EXIT,1:28
2025-08-21 12:32:08,EXIT,1:3
2025-08-21 12:32:09,EXIT,3:18
2025-08-21 12:32:10,ARRIVAL,1:44
2025-08-21 12:32:11,EXIT,3:14
2025-08-21 12:32:13,EXIT,1:39
2025-08-21 12:32:13,EXIT,1:12
2025-08-21 12:32:14,EXIT,1:44
2025-08-21 12:32:15,EXIT,2:10
2025-08-21 12:32:16,ARRIVAL,2:43
2025-08-21 12:32:17,EXIT,2:23
2025-08-21 12:32:18,EXIT,2:43
2025-08-21 12:32:19,ARRIVAL,1:43
2025-08-21 12:32:20,EXIT,1:43
2025-08-21 12:32:21,ARRIVAL,1:27
2025-08-21 12:32:22,EXIT,1:27
2025-08-21 12:32:23,ARRIVAL,1:13
2025-08-21 12:32:24,EXIT,1:13
2025-08-21 12:32:25,ARRIVAL,1:32
2025-08-21 12:32:26,EXIT,1:32
2025-08-21 12:32:27,ARRIVAL,1:1
2025-08-21 12:32:28,EXIT,1:1
2025-08-21 12:32:29,ARRIVAL,1:43
2025-08-21 12:32:30,EXIT,1:43
2025-08-21 12:32:31,ARRIVAL,1:33
2025-08-21 12:32:32,EXIT,1:33
